0,1
tt0190332,"Master Li Mu Bai (as Chow Yun Fat), Yu Shu Lien, Jen Yu (Mandarin version) / Jiao Long (English dubbed version) (as Zhang Ziyi), Lo 'Dark Cloud' / Luo Xiao Hu, Sir Te, Jade Fox (as Cheng Pei-Pei), Governor Yu, Bo, Madame Yu, Police Inspector Tsai / Prefect Cai Qiu"
tt0187393,"Benjamin Martin, Gabriel Martin, Charlotte Selton, Col. William Tavington, Col. Harry Burwell, Jean Villeneuve, Reverend Oliver, Anne Howard, Gen. Lord Charles Cornwallis, Dan Scott"
tt0190865,"Peter Garrett, Annie Garrett, Royce Garrett, Aziz, Major Rasul, Colonel Amir Salim, Sergeant Asim, Tom McLaren, Ali Hasan, Montgomery Wick"
tt0120630,"Fetcher (voice), Mac (voice), Rocky (voice), Mr. Tweedy (voice), Babs (voice), Mrs. Tweedy (voice), Ginger (voice), Nick (voice), Bunty (voice), Fowler (voice)"
tt0187078,"Memphis Raines, Kip Raines, Sara 'Sway' Wayland, Mirror Man (as TJ Cross), Toby, Tumbler, Freb, Atley Jackson, Det. Roland Castlebeck, Detective Drycoff"
tt0217869,"David Dunn, Elijah Price, Audrey Dunn (as Robin Wright Penn), Joseph Dunn, Elijah's Mother, Dr. Mathison, Kelly, Elijah Age 13, Babysitter, Comic Book Clerk"
tt0195685,"Erin Brockovich, Dr. Jaffe, Rosalind, Ed Masry, Donald, Brenda, Los Angeles Judge, Defending Lawyer, Defendant, Mrs. Morales"
tt0175142,"Drew, The Killer / Doofy, Not Drew's Boyfriend, Trick or Treater #1, Trick or Treater #2, Trick or Treater #3, Drew's Dad, Drew's Mom, Cindy, Bobby"
tt0161081,"Claire Spencer, Caitlin Spencer, Mary Feur, Warren Feur, Norman Spencer, Beatrice, Jody, PhD Student #1, PhD Student #2, Teddy"
tt0120903,"Logan / Wolverine, Professor Charles Xavier, Eric Lensherr / Magneto, Jean Grey, Scott Summers / Cyclops, Ororo Munroe / Storm, Rogue, Sabretooth, Toad, Mystique (as Rebecca Romijn-Stamos)"
tt0177971,"Billy Tyne, Bobby Shatford, Dale 'Murph' Murphy, Christina Cotter, David 'Sully' Sullivan, Mike 'Bugsy' Moran, Alfred Pierre, Linda Greenlaw, Melissa Brown, Edie Bailey"
tt0212338,"Jack Byrnes, Greg Focker, Pam Byrnes, Dina Byrnes, Deborah Byrnes, Denny Byrnes, Kevin Rawley, Dr. Larry Banks, Dr. Bob Banks (as Thomas McCarthy), Linda Banks"
tt0170016,"Grinch, Cindy Lou Who, Max, Mayor Augustus Maywho, Martha May Whovier, Lou Lou Who, Betty Lou Who, Whobris, 8-Year-Old Grinch, Clarnella"
tt0130623,"Plio (voice), Yar (voice), Zini (voice), Suri (voice), Aladar (voice), Kron (voice), Bruton (voice), Neera (voice), Baylene (voice), Eema (voice)"
tt0207201,"Nick Marshall, Darcy Maguire, Lola, Dan Wanamaker, Alex Marshall, Morgan Farwell, Gigi, Eve, Margo, Erin the File Girl"
tt0162222,"Ramon, Bettina Peterson, Fyodor, Dick Peterson, Beautiful Russian Woman (as Yelena Papovic), Russian Babushka, Nicolai, Chuck Noland, Yuri, Lev"
tt0172495,"Maximus, Commodus, Lucilla, Proximo, Marcus Aurelius, Gracchus, Juba, Falco, Gaius, Quintus"
tt0120755,"Ethan Hunt, Sean Ambrose, Nyah Hall, Luther Strickell, Hugh Stamp, Billy Baird, McCloy, Dr. Nekhorvich (as Radé Sherbedgia), Wallis, Ulrich"
tt0166896,"Rose, Dorothy, Bud, Sig, Alvin, Nurse, Doctor Gibbons, Brenda, Pete, Apple"
tt0166252,"Helen, Lillian MacFarquhar, Janet Hall, Jennifer, Johnny, George Matthias, Eleanor, Officer Dan, Postal Clerk, Ray"
tt0196857,"Cesar Dominguez, Vince Boudreau, Grace Pasic, Waitress in Cafe, Joe Domino, Lia, Hank Goody, Artie, Cappie Caplan, Rudy"
tt0163579,"Arlo, Tim Mason, Colonel Andrew Brynner, Dr. Richard Long, Vaughn, Colonel Leo Vitelli, Telstar, Dennis, Carl, Burke (as Dwayne Macopson)"
tt0164108,"Steven Phillips, Sarah Little, Laura Phillips, Jack Warrick, Cybill Shepherd, Julie Phillips, Mary Phillips, Jennifer, Anne, Josh Martin"
tt0166943,"Roberta, Assunta, Lexi at 5, Nick at 7, Supervisor, Brian, Taxi Driver, Janet, Dennis, Janet's Secretary"
tt0139809,"Douglas Hall / John Ferguson / David, Hannon Fuller / Grierson, Jane Fuller / Natasha Molinaro, Jason Whitney / Jerry Ashton, Detective Larry McBain, Detective Zev Bernstein, Tom Jones, Joe, Jane's Lawyer, Ellen"
tt0158811,"Gonzo / Bunsen Honeydew / Waldorf / The Birdman (voice), Kermit the Frog / Rizzo the Rat / Beaker / Cosmic Fish #1 / Rainbow / Miss Piggy (assistant) (voice), Pepe the Prawn / Bobo as Rentro / Johnny Fiama / Bubba the Rat / Cosmic Fish #2 (voice), Robin / Statler / Ubergonzo (voice), Dr. Phil Van Neuter / Sal Minella (voice), Clifford (voice), Miss Piggy / Fozzie Bear / Animal / Sam the Eagle (voice), K. Edgar Singer, Noah, TV Producer"
tt0164114,"Nicole Maris, Chase Hammond, Mr. Maris, Mr. Rope, Mr. Hammond, Mrs. Maris, Alicia, Ray Neeley, Dulcie, Dave"
tt0120601,"Craig Schwartz, Lotte Schwartz, Derek Mantini, Father at Puppet Show, Daughter at Puppet Show, Woman in Elevator (as Octavia L. Spencer), Floris, Dr. Lester, Maxine Lund, Wendy"
tt0186508,"Himself - Musician, Himself, Himself, Himself, Himself, Himself, Himself - Musician, Himself, Himself, Himself"
tt0120834,"Ishmael Chambers, Hatsue Miyamoto (as Youki Kudoh), Young Ishmael Chambers, Young Hatsue Imada, Kazuo Miyamoto, Nels Gudmundsson (as Max Von Sydow), Alvin Hooks, Judge Fielding, Sheriff Art Moran, Susan Marie Heine"
tt0149691,"Adele August, Ann August, Josh Spritzer, Lillian, Ted, Jimmy, Benny, Carol, Hisham Badir, Hisham Badir (voice)"
tt0142192,"Nick Chen (as Chow Yun-Fat), Danny Wallace, Henry Lee, Schabacker, Jack, Willy Ung, Louise Deng, Sean Wallace, Bobby Vu, Benny Wong"
tt0120646,"Beth, Pat, Candy, Vincent (age 16), Vincent (age 7), Sam, Kerry (age 9) (as Alexa Vega), Jimmy Daugherty, Ellen, Ben"
tt0139239,"Claire Montgomery, Ronna Martin, Stringy Haired Woman, Simon Baines, Mannie, Switterman, Adam, Zack, Todd Gaines, Ballerina Girl"
tt0120458,"Kit Foster, Steve Baker, Captain Robert Everton, Nadia, J.W. Woods Jr., Richie, Hiko, Squeaky, Colonel Kominski, Captain Lonya Rostov"
tt0120655,"John Doe Jersey, Stygian Triplet (as Barrett Hackney), Stygian Triplet, Stygian Triplet, Cardinal Glick, Grant Hicks (as Brian Christopher O'Halloran), Nun, Loki, Bartleby, Priest at St. Stephen's"
tt0132347,"Blue Raja, Bowler, Shoveler, Invisible Boy, Spleen, Furious, Sphinx, Captain Amazing / Lance, Casanova Frankenstein, Dr. Anabel Leek"
tt0168501,"Harper Stewart, Jordan Armstrong, Lance Sullivan, Julian Murch, Quentin, Robin, Mia Morgan, Shelby, Anita, Candy"
tt0132477,"Homer Hickam, John Hickam, Miss Riley, Quentin, Roy Lee, O'Dell, Elsie Hickam, Jim Hickam (as Scott Miles), Leon Bolden, Principal Turner"
tt0131369,"Keith, Wife, Felicia, Ms. Seaver, McIlvaine, Clint, Paul, Panel Member, Husband (as Larry Jenkins), Rita"
tt0118665,"Elena, Heep, Robin, Dan, Lenny, Margo, Dickie, Mayor, Sly / Whit, Sly / Whit"
tt0120596,"Jimmie Shannon, Anne Arden, Marco, Sid Gluckman, Roy O'Dell, The Priest, Natalie Arden, Grandad James Shannon, Monique, Stacey"
tt0124298,"Adam, Eve, Calvin, Helen, Troy, Soda Jerk, Mom, Adam age 3½, Adam age 11, Adam age 8"
tt0185371,"Stephen Price, Evelyn, Eddie, Blackburn, Pritchett, Sara, Melissa Marr (as Bridgette Wilson), Schecter, Dr. Vannacutt, Male Nurse"
tt0137363,"Michael Faraday, Oliver Lang, Cheryl Lang, Brooke Wolfe, FBI Agent Whit Carver, Brady Lang, Grant Faraday, Dr. Archer Scobee, Nurse, Orderly"
tt0126916,"Billy Chapel, Jane Aubrey, Gus Sinski, Heather Aubrey, Gary Wheeler, Waitress, Frank Perry (as JK Simmons), Himself, Himself, Ken Strout (as Carmine D. Giovinazzo)"
tt0125664,"Andy Kaufman (as Tony Clifton), Stanley Kaufman - Andy's Father, Little Michael Kaufman (as Greyson Pendry), Baby Carol Kaufman, Janice Kaufman - Andy's Mother, Little Andy Kaufman, Mr. Besserman, George Shapiro, Budd Friedman, Wiseass Comic"
tt0172493,"Susanna, Lisa, Georgina (as Clea Duvall), Daisy, Polly, Tobias Jacobs, Dr. Potts, Dr. Wick, Valerie, Janet"
tt0175880,"Sir Edmund William Godfrey / Young Pharmacy Kid, Mrs. Godfrey, Joseph Green (as Mark Flannagan), Stanley Berry, Daniel Hill, Firefighter, Delmer Darion, Reno Security Guard, Craig Hansen, Forensic Scientist"
tt0147800,"Patrick Verona, Katarina Stratford, Cameron James (as Joseph-Gordon Levitt), Bianca Stratford, Michael Eckman, Joey Donner, Mandella, Chastity, Walter Stratford, Mr. Morgan (as Daryl 'Chill' Mitchell)"
tt0130121,"Michael Felgate, Frank Vitale, Gina Vitale, Vito Graziosi, Philip Cromwell, Vinnie D'Agostino, FBI Agent Bob Connell, Carol the Photographer, Angelo, Ritchie Vitale"
tt0139699,"Mox, Coach Kilmer, Lance Harbor, Billy Bob, Tweeter, Joe Harbor, Collette Harbor, Julie Harbor, Wendell, Sam Moxon (as Thomas Duffy)"
tt0139414,"Jack Wells, Kelly Scott, Hector Cyr, Sheriff Hank Keough, Mrs. Delores Bickerman, Walt Lawson, Stephen Daniels, Janine, Myra Okubo, Deputy Sharon Gare"
tt0160916,"Ben Jordan, Katie Jordan, Erin Jordan at Ten, Josh Jordan at Twelve, Josh Jordan at Two and a Half, Marty, Stan, Liza, Rachel, Josh Jordan at Three"
tt0140352,"Lowell Bergman, Jeffrey Wigand, Mike Wallace, Liane Wigand, Don Hewitt, Sharon Tiller, Debbie De Luca, Eric Kluster, Richard Scruggs, Ron Motley"
tt0120657,"Ahmed Ibn Fahdlan, Queen Weilew, Herger - Joyous (as Dennis Storhoi), Buliwyf - Leader, Melchisidek, Wigliff - King's Son, Skeld - Superstitious, Weath - Musician, Rethel - Archer, Roneth - Rider"
tt0151137,"Comrade, Look Out (as Stephane Algoud), Bishop, English Judge, English Judge, Captain, English Judge, Nobleman - Rouen's Castle, Captain, Talbot"
tt0185125,"Manuela, Huma Rojo, Nina, Agrado, Hermana Rosa, Madre de Rosa (as Rosa María Sardá), Padre de Rosa, Lola, Esteban, Mario"
tt0123964,"Rayford Gibson, Claude Banks, Willie Long, Sergeant Dillard, Cookie, Pokerface, Hoppin' Bob, Jangle Leg, Biscuit, Goldmouth (as Michael 'Bear' Taliferro)"
tt0174856,"Rubin Carter, Lesra (as Vicellous Reon Shannon), Lisa, Sam, Terry, Della Pesca, Mae Thelma, Lt. Jimmy Williams, Myron Bedlock, Leon Friedman"
tt0156934,"Dutch Van Den Broeck, Kay Chandler, Alcee, Wendy Judd, Detective George Beaufort, Carl Broman, Truman Trainor, Dick Montoya, Peyton Van Den Broeck, Cullen Chandler"
tt0139134,"Kathryn Merteuil, Sebastian Valmont, Annette Hargrove, Cecile Caldwell, Helen Rosemond, Blaine Tuttle, Greg McConnell, Ronald Clifford, Dr. Greenbaum, Bunny Caldwell"
tt0151738,"Josie Geller, Rob Geller, Sam Coulson, Anita, Gus, Rigfort, Merkin, George, Cynthia (as Octavia L. Spencer), Rhoda"
tt0182789,"Andrew Martin, Little Miss Amanda Martin / Portia Charney, 'Sir' Richard Martin, Rupert Burns, Galatea, 'Ma'am' Martin, Little Miss Amanda Martin - Age 7 (as Hallie Kate Eisenberg), 'Miss' Grace Martin - Age 9, 'Miss' Grace Martin, Bill Feingold - Martin's Lawyer"
tt0124315,"Homer Wells, Candy Kendall, Mr. Rose, Wally Worthington, Dr. Wilbur Larch, Nurse Edna, Nurse Angela, Rose Rose, Buster, Olive Worthington"
tt0145531,"Frankie Paige, Father Andrew Kiernan, Cardinal Daniel Houseman, Donna Chadway, Father Durning, Marion Petrocelli (as Rade Sherbedgia), Father Dario, Father Gianni Delmonico, Jennifer Kelliho, Steven"
tt0177789,"Jason Nesmith, Gwen DeMarco, Alexander Dane, Fred Kwan, Guy Fleegman, Tommy Webber, Mathesar, Sarris, Quellek, Laliari"
tt0205000,"Deuce Bigalow, Detective Chuck Fowler, T.J. Hicks, Kate, Antoine Laconte, Claire, Bob Bigalow, Elaine Fowler, Fluisa, Ruth"
tt0141098,"Sarah, Ben, Bridget, Alan, Virginia, Hadley, Richard, Barbara, Joe, Steve"
tt0134273,"Tom Welles, Max California, Eddie Poole, Dino Velvet, Daniel Longdale, George Higgins / Machine, Amy Welles, Mrs. Christian, Janet Mathews, Mary Ann Mathews"
tt0131325,"Bowfinger, Kit Ramsey / Jiff Ramsey, Daisy, Carol, Dave, Kit's Agent, Afrim, Slater, Terry Stricter, Jerry Renfro"
tt0146838,"Tony D'Amato, Christina Pagniacci, Jack 'Cap' Rooney, Dr. Harvey Mandrake, Willie Beamen, Julian Washington, Dr. Ollie Powers, Montezuma Monroe, Luther 'Shark' Lavay, Jimmy Sanderson"
tt0137523,"The Narrator, Tyler Durden, Robert 'Bob' Paulsen (as Meat Loaf Aday), Richard Chesler, Intern, Thomas, Group Leader, Weeping Woman, Marla Singer, Group Leader"
tt0120188,"Archie Gates, Troy Barlow, Chief Elgin, Conrad Vig, Amir Abdulah, Adriana Cruz, Walter Wogaman, Captain Said (as Said Taghmaoui), Colonel Horn, Captain Van Meter"
tt0166485,"Anna, King Mongkut (as Chow Yun-Fat), Tuptim, Louis, The Kralahome, General Alak, Prince Chowfa (as Lim Kay Siu), Princess Fa-Ying, Prince Chulalongkorn, Moonshee"
tt0181316,"Miles Logan, Carlson, Deacon, Tulley, Melissa Green, Rizzo, Glenfiddish, Jean LaFleur, Benny, Uncle Lou"
tt0139462,"Garret, Theresa (as Robin Wright Penn), Dodge, Johnny Land, Lina, Charlie, Jason, Marta, Hank, Alva"
tt0155267,"Thomas Crown, Catherine Banning, Michael McCann, Andrew Wallace, Detective Paretti, John Reynolds, Friedrich Golchan, Heinrich Knutzhorn, The Psychiatrist, Bobby McKinley"
tt0134119,"Tom Ripley, Marge Sherwood, Dickie Greenleaf, Meredith Logue, Freddie Miles, Peter Smith-Kingsley, Herbert Greenleaf, Inspector Roverini, Alvin MacCarron, Aunt Joan"
tt0141369,"Inspector Gadget / Robo Gadget / John Brown, Sanford Scolex, Brenda / Robobrenda, Penny, Kramer, Mayor Wilson, Sikes (as Michael G. Hagerty), Chief Quimby, Gadgetmobile (voice), Artemus Bradford (as René Auberjonois)"
tt0145681,"Lincoln Rhyme, Amelia Donaghy, Thelma, Captain Howard Cheney, Detective Kenny Solomon (as Mike McGlone), Eddie Ortiz (as Luis Guzman), Richard Thompson, Dr. Barry Lehman, Amelia's Boyfriend, Detective Paulie Sellitto"
tt0120784,"Porter, Val Resnick, Rosie, Arthur Stegman, Det. Hicks, Mrs. Lynn Porter, Phil, Carter, Pearl (as Lucy Alexis Liu), Det. Leary"
tt0120663,"Dr. William Harford, Alice Harford, Helena Harford, Roz, Victor Ziegler, Illona, Bandleader, Nick Nightingale, Ziegler's Secretary, Sandor Szavost (as Sky Dumont)"
tt0149261,"Carter Blake, Dr. Susan McAlester, Russell Franklin, Janice Higgins, Tom Scoggins, Jim Whitlock, Preacher, Brenda Kerns, Boat Captain, Helicopter Pilot (as Daniel Bahimo Rey)"
tt0122933,"Paul Vitti, Dr. Ben Sobel, Laura MacNamara Sobel, Primo Sidone, '50s Gangster (as Kresimir Novakovic), Young Vitti Sr., Young Dominic Manetta, Dominic Manetta (as Joe Rigano), Jelly, Jimmy Boots (as Richard Castellano)"
tt0171363,"Dr. David Marrow, Theo, Luke Sanderson, Nell, Mr. Dudley, Mrs. Dudley, Mary Lambetta, Todd Hackett, Jane, Dr. Malcolm Keogh"
tt0150377,"Travis, Libby, Matty - Age 4, Bobby, Nick, Rudy (as John MacLaren), Warren (as Edward Evanko), Angie, Bartender At Party, Yuppie Man"
tt0162661,"Ichabod Crane, Katrina Van Tassel, Lady Van Tassel, Baltus Van Tassel, Brom Van Brunt, Reverend Steenwyck, Magistrate Philipse, Doctor Lancaster, Notary Hardenbrook, Hessian Horseman"
tt0146675,"Jericho, The Man, Christine, Chicago, Detective Marge Francis, Thomas Aquinas, OB-GYN, Christine's Mother, Mabel, Head Priest"
tt0137494,"Mac, Gin, Thibadeaux, Cruz, Conrad Greene, Haas, Quinn, Security Chief, Chief of Police, Millennium Man"
tt0120891,"James West, Artemus Gordon / President Grant, Dr. Arliss Loveless, Rita Escobar, Coleman, General McGrath, Amazonia (as Frederique van der Wal), Munitia, Miss Lippenrieder, Miss East"
tt0142342,"Sonny Koufax, Layla Maloney, Kevin Gerrity, Julian 'Frankenstien' McGrath, Julian 'Frankenstien' McGrath, Arthur Brooks, Corinne Maloney, Phil D'Amato, Delivery Guy, Vanessa"
tt0163651,"Jim Levenstein, Stifler's Mom, Nadia, Michelle Flaherty, Chris 'Oz' Ostreicher, English Teacher, Jim's Dad, Jessica, Kevin Myers, Chuck Sherman"
tt0185937,"Heather Donahue, Joshua 'Josh' Leonard, Michael 'Mike' Williams (as Michael Williams), Short Fisherman, Interviewee, Waitress (as Sandra Sanchez), Fisherman With Glasses, Mary Brown, Man in Yellow Hat, Interviewee with Child (as Jackie Hallex)"
tt0120689,"Paul Edgecomb, Brutus 'Brutal' Howell, Jan Edgecomb, John Coffey, Warden Hal Moores, Eduard Delacroix, Arlen Bitterbuck, Percy Wetmore, 'Wild Bill' Wharton, Dean Stanton"
tt0164912,"Stuart Little (voice), Mrs. Little, Mr. Little, George Little, Snowbell (voice), Smokey (voice), Monty (voice), Lucky / Detective Allen (voice), Red (voice), Mr. Stout (voice)"
tt0163187,"Maggie Carpenter, Ike Graham, Peggy Flemming, Fisher, Ellie Graham, Walter Carpenter, Coach Bob Kelly, Priest Brian Norris, George 'Bug Guy' Swilling, Dead Head Gill Chavez"
tt0145660,"Austin Powers / Dr. Evil / Fat Bastard, Felicity Shagwell, Basil Exposition, Number Two, Young Number Two, Scott Evil, Frau Farbissina, Mini-Me (as Verne J. Troyer), Vanessa Kensington, Robin Swallows"
tt0169547,"Lester Burnham, Carolyn Burnham, Jane Burnham, Ricky Fitts, Angela Hayes, Buddy Kane, Barbara Fitts, Colonel Fitts, Jim Olmeyer, Jim Berkley"
tt0143145,"James Bond, Elektra King, Renard, Dr. Christmas Jones, Valentin Zukovsky, M, Q, R, Cigar Girl, Miss Moneypenny"
tt0125439,"Anna Scott, William Thacker, Tony, Spike, Martin, Rufus the Thief, Annoying Customer, Ritz Concierge, 'Time Out' Journalist, Anna's Publicist"
tt0120616,"Rick O'Connell, Evelyn Carnahan, Jonathan Carnahan, Imhotep, Beni Gabor, Dr. Allen Chamberlain, Ardeth Bay, Dr. Terrence Bey, Mr. Henderson, Mr. Daniels"
tt0120855,"Clayton (voice), Kala (voice), Jane (voice), Tarzan (voice), Professor Porter (voice), Kerchak (voice), Tantor (voice), Young Tarzan (voice), Terk (voice), (voice)"
tt0133093,"Neo, Morpheus, Trinity, Agent Smith, Oracle, Cypher, Tank, Apoc, Mouse, Switch"
tt0120363,"Woody (voice), Buzz Lightyear (voice), Jessie the Yodeling Cowgirl (voice), Stinky Pete the Prospector (voice), Mr. Potato Head (voice), Slinky Dog (voice), Rex the Green Dinosaur (voice), Hamm the Piggy Bank (voice), Bo Peep (voice), Al the Toy Collector (voice)"
tt0167404,"Malcolm Crowe, Cole Sear, Lynn Sear, Anna Crowe, Tommy Tammisimo, Vincent Gray, Darren (as Peter Tambakis), Bobby, Stanley Cunningham, Sean"
tt0120915,"Qui-Gon Jinn, Obi-Wan Kenobi, Queen Amidala / Padmé, Anakin Skywalker, Senator Palpatine, Shmi Skywalker, Sio Bibble, Captain Panaka, Jar Jar Binks, C-3PO (voice)"
tt0119892,"Harry Collins, Mike Henshaw, James Nutter, Fred Shuster, Dickerman, Lt. Clyde Webber, Waitress, Betsy, Cop, Maria"
tt0127552,"(voice), Rest of cast listed alphabetically:, (voice), (voice), (voice), (voice), (voice), (voice), (voice), (voice)"
tt0401610,"nan, nan, nan"
tt0119336,"Eddie, Mickey, Darlene (as Robin Wright Penn), Phil, Artie, Donna, Bonnie, Susie (as Gianna Renaudo), Store Manager, Singer"
tt0120684,"James Whale, Clayton Boone, Hanna, Betty, David Lewis, Harry, Dwight, Edmund Kay, Elsa Lanchester, Boris Karloff"
tt0120531,"Woo, Tim, Frankie, Romaine, Hop, Lenny, Claudette, Darryl, Tookie, Lamar"
tt0120722,"Judith Moore, Pat Francato, Liz Bailey, Robert Nelson, Phil Francato, The Kisser, Mary, Donna, The Masseur, Gary"
tt0128445,"Max Fischer, Herman Blume, Rosemary Cross, Bert Fischer, Dr. Nelson Guggenheim, Dirk Calloway, Margaret Yang, Magnus Buchan, Mrs. Calloway, Dr. Peter Flynn"
tt0119905,"Diamond (as Lisa Raye), Mr. Armstrong, Mrs. Armstrong (as Judy Ann Elder), Ronnie, Tricks, Dollar Bill, L'il Man (as A.J. Johnson), Miron, Lance (as Monte Russell), Jamal @ 4 Years"
tt0120586,"Derek Vinyard, Danny Vinyard, Doris Vinyard, Davina Vinyard, Seth Ryan, Stacey, Dr. Bob Sweeney, Murray, Cameron Alexander, Dennis Vinyard"
tt0120776,"Kate Gulden, Ellen Gulden, George Gulden, Brian Gulden, Jules, Jordan Belzer, District Attorney, G.A. Tweedy, Oliver Most, Senator Sullivan"
tt0118929,"John Murdoch, Inspector Frank Bumstead, Dr. Daniel P. Schreber, Emma Murdoch, Mr. Hand, Mr. Book, Mr. Wall, Walenski, Karl Harris, Husselbeck"
tt0118798,"Denisha, Debate Director, Gary, Debate Producer, Leroy (as Ernie Banks), Rastaman, Constance Bulworth, Mrs. Brown, Jay Bulworth, Man with Dark Glasses"
tt0120703,"Stella Payne, Winston Shakespeare, Delilah Abraham, Vanessa, Angela, Quincy Payne, Chantel (as Sicily), Jack, Buddy, Nate"
tt0118715,"The Dude, Walter Sobchak, Maude Lebowski, Theodore Donald 'Donny' Kerabatsos, The Big Lebowski, Brandt, Bunny Lebowski, Woo, Treehorn Thug, Blond Treehorn Thug, Nihilist #1, Uli Kunkel / 'Karl Hungus'"
tt0120772,"George Hanson, Melissa Marx, Nina Borowski, Girl at Community Center, Girl at Community Center, Sally Miller, Mermaid, Violin Player, Nathan, Sidney Miller"
tt0120789,"David, Jennifer, George Parker, Betty Parker, Bill Johnson, Big Bob, TV Repairman, Margaret Henderson, David's Mom, Howard"
tt0144120,"Tiffany, Chucky (voice), Jade, Jesse, Damien, David, Chief Warren Kincaid, Lt. Preston, Norton, Russ"
tt0119942,"Governor Jack Stanton, Susan Stanton, Richard Jemmons, Libby Holden, Henry Burton, Daisy, Gov. Fred Picker, Mamma Stanton, Howard Ferguson, March"
tt0166396,"Jackie O'Shea, Michael O'Sullivan, Annie O'Shea, Maggie O'Toole, Pig Finn, Narrator (voice), Lotto Observer, Mrs. Kennedy, Maurice O'Toole, Brendy O'Toole"
tt0119223,"Finnegan Bell, Estella, Walter Plane, Joe, Ms. Dinsmoor, Prisoner / Lustig, Jerry Ragno, Maggie, Erica Thrall, Owen (as Gabriel Mick)"
tt0120595,"Mrs. Esme Cordelia Hoggett, Farmer Arthur Hoggett, The Landlady, Fugly Floom, Babe (voice) (as E.G. Daily), Ferdinand / Tug (voice), Zootie (voice), Bob (voice), Thelonius (voice), Easy / Tough Pup (voice)"
tt0146336,"Paul Gardener, Natalie Simon, Brenda Bates, Parker Riley, Reese Wilson, Damon Brooks, Sasha Thomas, Dean Adams, Weird Janitor, Professor William Wexler"
tt0120780,"Jack Foley, Karen Sisco, Bank Employee, Bank Customer (as Elgin Marlowe), Buddy Bragg, Maurice Miller, Bank Teller, Adele, Bank Cop (as Manny Suarez), Marshall Sisco"
tt0119313,"Birdee Pruitt, Justin Matisse, Ramona Calvert, Bernice Pruitt, Bill Pruitt, Travis, Toni Post, Nurse, Bobbi-Claire, Teacher"
tt0127536,"Female Martyr, Master Ridley, Male Martyr, Bishop Gardiner, Duke of Norfolk, Palace Chamberlain, Lettice Howard, Queen Mary Tudor, Mary's Dwarf, King Philip II of Spain (as George Yiasoumi)"
tt0120783,"Hallie Parker / Annie James, Nick Parker, Elizabeth James, Meredith Blake, Chessy, Martin, Marva Kulp, Sr., Marva Kulp, Jr., Grandfather, Vicki Blake"
tt0120749,"Art Jeffries, Nick Kudrow, Simon Lynch, Tommy B. Jordan, Stacey, Dean Crandell, Leo Pedranski (as Bodhi Pine Elfman), Emily Lang, Peter Burrell (as L.L. Ginter), Shayes"
tt0120631,"Danielle, Rodmilla, Prince Henry, Leonardo, Marguerite, Jacqueline, King Francis, Queen Marie, Auguste, Gustave"
tt0120863,"Pvt. Tella, Witt's Mother (as Penny Allen), Melanesian Villager (as Benjamin), Lt. Col. Billig, Pvt. Peale, Cpl. Fife, Pvt. Henry, Pvt. Witt, Pvt. Bell, Capt. Bosche"
tt0120873,"Samuel Gerard, Sheridan, Royce, Renfro, Biggs, Newman, Cooper (as LaTanya Richardson), Marie, Walsh, Lamb"
tt0120832,"Rick Santoro, Commander Kevin Dunne, Gilbert Powell, Julia Costello, Lincoln Tyler, Lou Logan, Jimmy George, Charles Kirkland, Cyrus (as Luis Guzman), Ned Campbell"
tt0120844,"Picard, Riker, Data, Geordi (as Levar Burton), Worf, Beverly, Troi, Ru'afo, Anij, Dougherty"
tt0133952,"Anthony Hubbard, Elise Kraft / Sharon Bridger, General William Devereaux, Frank Haddad, Samir Nazhde, Sheik Achmed Bin Talal, Muezzin, Tina Osu (as Liana Pai), Mike Johanssen, Fred Darius"
tt0120888,"Robbie Hart, Julia Sullivan, Holly Sullivan, Sammy, Glenn Guglia, Rosie, Linda, George, Angie Sullivan, Kate"
tt0120787,"Steven Taylor, Emily Bradford Taylor, David Shaw, Mohamed Karaman, Raquel Martinez, Bobby Fain, Ambassador Alice Wills, Sandra Bradford, Jason Gates, Ann Gates"
tt0120611,"Blade, Deacon Frost, Whistler, Karen, Quinn, Dragonetti, Mercury, Racquel, Krieger, Curtis Webb"
tt0120738,"Prof. John Robinson, Dr. Maureen Robinson, Dr. Judy Robinson, Penny Robinson, Will Robinson, Dr. Zachary Smith / Spider Smith, Maj. Don West, Older Will Robinson, General, Jeb Walker"
tt0134067,"Tommy Pickles (voice) (as E.G. Daily), Chuckie Finster (voice), Philip Deville / Lillian Deville / Betty Deville (voice), Didi Pickles / Minka (voice), Howard DeVille / Igor (voice), Susie Carmichael (voice), Woman Guest (voice), Male Guest (voice), Aunt Miriam (voice), Chas Finster / Grandpa Boris / Drew Pickles (voice)"
tt0119643,"Joe Black / Young Man in Coffee Shop, William Parrish, Susan Parrish, Drew, Allison, Quince, Eddie Sloane, Jamaican Woman, Jamaican Woman's Daughter, Butler"
tt0120686,"Isabel Kelly, Jackie Harrison, Luke Harrison, Anna Harrison, Ben Harrison, Dr. P. Sweikert, Duncan Samuels, Mrs. Franklin, Cooper (as Andre Blake), Photo Assistant (as Russel Harper)"
tt0120828,"Quinn Harris, Robin Monroe, Frank Martin, Angelica, Jager, Marjorie, Robin's Boss, Philippe Sinclair, Resort Manager, Kip, Pierce, Tom Marlowe, Helicopter Pilot"
